Gene_id,TPM_median
ENSG00000267658.1,-1.0892982836704576e-08
ENSG00000230590.7,3.879936275892497
ENSG00000271204.1,0.04999854862398112
ENSG00000280341.1,-1.0892982836704576e-08
ENSG00000223287.1,-1.0892982836704576e-08
ENSG00000126945.8,46.940967558181484
ENSG00000217455.8,-1.0892982836704576e-08
ENSG00000260786.1,-1.0892982836704576e-08
ENSG00000197565.15,14.200320944337665
ENSG00000253653.1,-1.0892982836704576e-08
ENSG00000238385.1,-1.0892982836704576e-08
ENSG00000231616.8,0.12000176527428985
ENSG00000233324.1,-1.0892982836704576e-08
ENSG00000204099.11,0.3149964279618531
ENSG00000087448.9,11.089937169283846
ENSG00000218512.2,-1.0892982836704576e-08
ENSG00000180011.6,13.070025417121112
ENSG00000265788.1,-1.0892982836704576e-08
ENSG00000138439.11,4.524910278790683
ENSG00000138078.15,23.639822440936822
ENSG00000155592.15,1.334990830569325
ENSG00000116906.11,28.174492065924227
ENSG00000249773.3,0.22500142185269617
ENSG00000277448.1,-1.0892982836704576e-08
ENSG00000123999.4,1.9900286000732939
ENSG00000144820.7,-1.0892982836704576e-08
ENSG00000048649.13,10.859754558918194
ENSG00000239888.3,-1.0892982836704576e-08
ENSG00000257404.1,-1.0892982836704576e-08
ENSG00000176769.9,0.43001201741405454
ENSG00000269578.1,-1.0892982836704576e-08
ENSG00000199635.1,-1.0892982836704576e-08
ENSG00000257184.3,-1.0892982836704576e-08
ENSG00000225554.1,-1.0892982836704576e-08
ENSG00000273466.1,6.750024282597488
ENSG00000234638.1,1.544998534266519
ENSG00000061656.9,5.269940088992537
ENSG00000163132.6,3.279919052884565
ENSG00000228365.1,-1.0892982836704576e-08
ENSG00000260411.4,-1.0892982836704576e-08
ENSG00000166200.14,28.18979490663581
ENSG00000131507.10,41.16578889453962
ENSG00000275467.1,-1.0892982836704576e-08
ENSG00000237737.5,0.019999517644104813
ENSG00000228992.2,-1.0892982836704576e-08
ENSG00000102547.18,32.07895650708464
ENSG00000250735.5,-1.0892982836704576e-08
ENSG00000228379.1,-1.0892982836704576e-08
ENSG00000157227.12,57.22504728516121
ENSG00000275364.1,-1.0892982836704576e-08
ENSG00000200714.1,-1.0892982836704576e-08
ENSG00000241973.10,47.76129584143087
ENSG00000222108.1,-1.0892982836704576e-08
ENSG00000222883.1,-1.0892982836704576e-08
ENSG00000236745.2,-1.0892982836704576e-08
ENSG00000268970.1,1.4850247580848743
ENSG00000235209.1,0.0700018290491679
ENSG00000234663.5,0.05500026683624758
ENSG00000281534.1,-1.0892982836704576e-08
ENSG00000073614.11,7.615088868076855
ENSG00000261807.2,-1.0892982836704576e-08
ENSG00000221768.1,-1.0892982836704576e-08
ENSG00000235713.1,0.18000481741051896
ENSG00000185686.17,0.04999854862398112
ENSG00000236446.3,-1.0892982836704576e-08
ENSG00000122126.15,18.42991011210215
ENSG00000258619.2,-1.0892982836704576e-08
ENSG00000261916.1,-1.0892982836704576e-08
ENSG00000132698.13,65.86552753505583
ENSG00000256913.1,0.0400009173779441
ENSG00000276476.2,0.02999974159756281
ENSG00000258900.1,1.0349949582394502
ENSG00000280238.1,-1.0892982836704576e-08
ENSG00000224513.2,-1.0892982836704576e-08
ENSG00000214940.8,1.9399584512556465
ENSG00000275356.3,-1.0892982836704576e-08
ENSG00000267874.1,-1.0892982836704576e-08
ENSG00000128438.10,0.02999974159756281
ENSG00000279425.1,1.2900098428433602
ENSG00000233021.2,-1.0892982836704576e-08
ENSG00000171533.11,16.455155282678945
ENSG00000201595.1,-1.0892982836704576e-08
ENSG00000212264.1,-1.0892982836704576e-08
ENSG00000230099.2,0.08500063579151004
ENSG00000166206.13,1.4399643639285458
ENSG00000248262.1,-1.0892982836704576e-08
ENSG00000229785.1,-1.0892982836704576e-08
ENSG00000231276.2,-1.0892982836704576e-08
ENSG00000232648.3,-1.0892982836704576e-08
ENSG00000225100.2,-1.0892982836704576e-08
ENSG00000279726.1,-1.0892982836704576e-08
ENSG00000259731.2,-1.0892982836704576e-08
ENSG00000001630.15,18.435398187965713
ENSG00000228078.1,-1.0892982836704576e-08
ENSG00000213291.3,-1.0892982836704576e-08
ENSG00000214967.5,11.940328543323364
ENSG00000201780.1,-1.0892982836704576e-08
ENSG00000180433.4,-1.0892982836704576e-08
ENSG00000249007.1,4.3999704653208465
ENSG00000103035.10,75.46475665286479
ENSG00000276631.1,-1.0892982836704576e-08
ENSG00000248245.1,-1.0892982836704576e-08
ENSG00000110651.11,760.364990669982
ENSG00000121207.11,0.9749769483988013
ENSG00000130921.7,16.010122238857974
ENSG00000158006.13,6.35513804642116
ENSG00000125430.8,1.7800154109612605
ENSG00000113384.13,60.86017132700834
ENSG00000230190.1,-1.0892982836704576e-08
ENSG00000257803.2,-1.0892982836704576e-08
ENSG00000233548.1,-1.0892982836704576e-08
ENSG00000277186.1,0.12000176527428985
ENSG00000257346.1,-1.0892982836704576e-08
ENSG00000267239.1,-1.0892982836704576e-08
ENSG00000064886.13,2.444919875716761
ENSG00000147421.17,13.239814975400044
ENSG00000258593.2,0.11499966771337335
ENSG00000207587.1,-1.0892982836704576e-08
ENSG00000234479.2,0.1400032186304042
ENSG00000235703.5,9.155000049569402
ENSG00000167747.13,105.89499707693435
ENSG00000242951.1,0.2050011806468971
ENSG00000171174.13,2.5000114435842016
ENSG00000260788.5,-1.0892982836704576e-08
ENSG00000277051.1,-1.0892982836704576e-08
ENSG00000229390.1,-1.0892982836704576e-08
ENSG00000216616.1,-1.0892982836704576e-08
ENSG00000216721.3,-1.0892982836704576e-08
ENSG00000236527.1,-1.0892982836704576e-08
ENSG00000104889.4,7.635117363136809
ENSG00000229182.3,-1.0892982836704576e-08
ENSG00000186007.9,0.20000454105956791
ENSG00000099204.18,16.940036617702418
ENSG00000249152.1,-1.0892982836704576e-08
ENSG00000171848.13,0.5600106252108901
ENSG00000241828.2,-1.0892982836704576e-08
ENSG00000100523.14,3.6100594714627103
ENSG00000255233.1,-1.0892982836704576e-08
ENSG00000228107.1,0.9349899748077644
ENSG00000138660.11,7.555081220643762
ENSG00000130332.14,87.4044019930542
ENSG00000272626.1,0.6200149910276705
ENSG00000203878.11,-1.0892982836704576e-08
ENSG00000180423.4,1.7450029165332746
ENSG00000233016.6,51.25503614244661
ENSG00000228086.1,-1.0892982836704576e-08
ENSG00000282012.1,-1.0892982836704576e-08
ENSG00000186943.1,-1.0892982836704576e-08
ENSG00000214691.7,-1.0892982836704576e-08
ENSG00000261455.1,3.0949921926877506
ENSG00000182208.12,49.173892985470744
ENSG00000239767.1,-1.0892982836704576e-08
ENSG00000267450.1,-1.0892982836704576e-08
ENSG00000277779.1,-1.0892982836704576e-08
ENSG00000137135.17,2.2300617319309484
ENSG00000260306.1,1.6900273576081255
ENSG00000259713.1,-1.0892982836704576e-08
ENSG00000223611.5,0.02999974159756281
ENSG00000267782.1,-1.0892982836704576e-08
ENSG00000235039.1,-1.0892982836704576e-08
ENSG00000225055.1,-1.0892982836704576e-08
ENSG00000237738.1,-1.0892982836704576e-08
ENSG00000204338.8,0.945005199406503
ENSG00000252135.1,-1.0892982836704576e-08
ENSG00000228345.2,-1.0892982836704576e-08
ENSG00000238812.1,-1.0892982836704576e-08
ENSG00000276614.1,-1.0892982836704576e-08
ENSG00000261449.1,-1.0892982836704576e-08
ENSG00000268116.1,-1.0892982836704576e-08
ENSG00000233716.1,-1.0892982836704576e-08
ENSG00000263389.1,-1.0892982836704576e-08
ENSG00000252129.1,-1.0892982836704576e-08
ENSG00000255118.1,0.0800019247705772
ENSG00000119487.16,43.11498196640379
ENSG00000253126.1,-1.0892982836704576e-08
ENSG00000213798.3,-1.0892982836704576e-08
ENSG00000171724.2,0.12000176527428985
ENSG00000257860.5,-1.0892982836704576e-08
ENSG00000275625.1,-1.0892982836704576e-08
ENSG00000148730.6,23.425196530983
ENSG00000201901.1,-1.0892982836704576e-08
ENSG00000267391.2,-1.0892982836704576e-08
ENSG00000242703.1,-1.0892982836704576e-08
ENSG00000138442.9,15.744872905166323
ENSG00000084693.15,20.44505188951412
ENSG00000183401.11,78.54980478308843
ENSG00000272254.1,0.2749992164779448
ENSG00000233544.1,-1.0892982836704576e-08
ENSG00000274044.4,-1.0892982836704576e-08
ENSG00000087502.17,37.23432706582214
ENSG00000170006.11,0.8250071826768147
ENSG00000171872.4,0.04999854862398112
ENSG00000272262.1,-1.0892982836704576e-08
ENSG00000117054.13,23.31018027049044
ENSG00000261158.1,0.0400009173779441
ENSG00000265783.1,-1.0892982836704576e-08
ENSG00000185261.13,0.5700147825599464
ENSG00000213238.6,-1.0892982836704576e-08
ENSG00000213704.3,-1.0892982836704576e-08
ENSG00000260338.1,-1.0892982836704576e-08
ENSG00000221335.1,-1.0892982836704576e-08
ENSG00000275764.1,7.4250905905966595
ENSG00000271627.1,-1.0892982836704576e-08
ENSG00000249170.1,-1.0892982836704576e-08
ENSG00000198106.8,0.4099970659898141
ENSG00000260673.1,-1.0892982836704576e-08
ENSG00000226412.1,-1.0892982836704576e-08
ENSG00000235162.8,63.27054871949947
ENSG00000097033.14,29.369719636430112
ENSG00000228076.2,-1.0892982836704576e-08
ENSG00000266183.1,-1.0892982836704576e-08
ENSG00000145850.8,0.3100029133246172
ENSG00000166426.7,1.4500370042422261
ENSG00000212391.1,-1.0892982836704576e-08
ENSG00000258265.1,0.4350012504497466
ENSG00000153914.15,34.06507116771361
ENSG00000248942.1,-1.0892982836704576e-08
ENSG00000120471.14,1.579959050553961
ENSG00000161040.16,0.4400151127009333
ENSG00000148840.10,18.749473684377243
ENSG00000229878.1,-1.0892982836704576e-08
ENSG00000213772.3,-1.0892982836704576e-08
ENSG00000226680.2,-1.0892982836704576e-08
ENSG00000249106.1,-1.0892982836704576e-08
ENSG00000173531.15,22.869418247637668
ENSG00000054356.13,0.370002290777625
ENSG00000253968.1,-1.0892982836704576e-08
ENSG00000229138.1,-1.0892982836704576e-08
ENSG00000259651.2,-1.0892982836704576e-08
ENSG00000208002.1,-1.0892982836704576e-08
ENSG00000234477.1,0.0800019247705772
ENSG00000278047.1,-1.0892982836704576e-08
ENSG00000111684.10,48.100218256430516
ENSG00000137077.7,20.38996239298052
ENSG00000278701.1,-1.0892982836704576e-08
ENSG00000172367.15,0.0700018290491679
ENSG00000112394.16,0.9499886316676388
ENSG00000264563.1,-1.0892982836704576e-08
ENSG00000255120.5,-1.0892982836704576e-08
ENSG00000276765.1,-1.0892982836704576e-08
ENSG00000243187.1,-1.0892982836704576e-08
ENSG00000160256.12,14.61477196346211
ENSG00000254091.2,-1.0892982836704576e-08
ENSG00000187726.8,0.5899876960796653
ENSG00000271302.1,-1.0892982836704576e-08
ENSG00000236991.6,0.6850038480586934
ENSG00000208025.1,-1.0892982836704576e-08
ENSG00000242118.3,-1.0892982836704576e-08
ENSG00000264551.1,-1.0892982836704576e-08
ENSG00000279109.1,-1.0892982836704576e-08
ENSG00000234996.3,0.15999636271947112
ENSG00000254563.1,-1.0892982836704576e-08
ENSG00000214367.7,7.280074231987889
ENSG00000229673.1,-1.0892982836704576e-08
ENSG00000226468.2,-1.0892982836704576e-08
ENSG00000252014.1,-1.0892982836704576e-08
ENSG00000189023.10,-1.0892982836704576e-08
ENSG00000280026.1,0.0700018290491679
ENSG00000167617.2,73.40126217931771
ENSG00000263727.1,-1.0892982836704576e-08
ENSG00000175115.11,42.95089989326411
ENSG00000249967.1,-1.0892982836704576e-08
ENSG00000276624.1,-1.0892982836704576e-08
ENSG00000197008.9,3.87495329413224
ENSG00000222945.2,-1.0892982836704576e-08
ENSG00000188282.12,0.7600032139848687
ENSG00000280283.1,-1.0892982836704576e-08
ENSG00000235399.1,-1.0892982836704576e-08
ENSG00000257093.6,8.715144114956626
ENSG00000220181.1,-1.0892982836704576e-08
ENSG00000224076.5,-1.0892982836704576e-08
ENSG00000232979.1,-1.0892982836704576e-08
ENSG00000121318.2,0.12000176527428985
ENSG00000146859.6,12.340112079707533
ENSG00000166763.7,0.194999322001928
ENSG00000257506.1,-1.0892982836704576e-08
ENSG00000171487.14,-1.0892982836704576e-08
ENSG00000205464.11,4.059901403982727
ENSG00000252115.1,-1.0892982836704576e-08
ENSG00000274265.4,4.595091933382642
ENSG00000224783.1,-1.0892982836704576e-08
ENSG00000249977.1,-1.0892982836704576e-08
ENSG00000279613.1,0.194999322001928
ENSG00000254185.1,-1.0892982836704576e-08
ENSG00000230025.1,-1.0892982836704576e-08
ENSG00000176732.6,0.7500079057650569
ENSG00000254293.1,-1.0892982836704576e-08
ENSG00000069869.15,3.6600447479246876
ENSG00000279621.1,0.0400009173779441
ENSG00000250218.1,-1.0892982836704576e-08
ENSG00000241345.1,-1.0892982836704576e-08
ENSG00000240669.1,-1.0892982836704576e-08
ENSG00000250371.1,0.009999639102394372
ENSG00000249334.1,-1.0892982836704576e-08
ENSG00000211667.2,-1.0892982836704576e-08
ENSG00000226971.1,-1.0892982836704576e-08
ENSG00000153233.12,0.10999757015245684
ENSG00000266423.1,-1.0892982836704576e-08
ENSG00000132821.11,10.535105235834669
ENSG00000187372.11,0.8100147172706595
ENSG00000272440.1,0.6799873952481095
ENSG00000131548.7,-1.0892982836704576e-08
ENSG00000262678.1,0.4700003379150709
ENSG00000264372.1,-1.0892982836704576e-08
ENSG00000207637.1,-1.0892982836704576e-08
ENSG00000201533.1,-1.0892982836704576e-08
ENSG00000214252.4,0.23500239962824804
ENSG00000204382.11,-1.0892982836704576e-08
ENSG00000135829.16,61.36426581282658
ENSG00000204110.6,-1.0892982836704576e-08
ENSG00000231032.1,-1.0892982836704576e-08
ENSG00000139410.14,11.640060120421232
ENSG00000180610.10,0.09999809593774908
ENSG00000272407.1,-1.0892982836704576e-08
ENSG00000270585.1,0.0899993468124429
ENSG00000254486.1,-1.0892982836704576e-08
ENSG00000177675.8,0.7449973726629355
ENSG00000232695.1,-1.0892982836704576e-08
ENSG00000111676.14,125.27806397125661
ENSG00000074603.18,8.780089798207399
ENSG00000229840.2,-1.0892982836704576e-08
ENSG00000148704.12,-1.0892982836704576e-08
ENSG00000232859.9,17.110020380354957
ENSG00000243894.1,-1.0892982836704576e-08
ENSG00000262686.1,0.384999408738915
ENSG00000265418.1,-1.0892982836704576e-08
ENSG00000111245.14,1.5550128937533991
ENSG00000234988.1,-1.0892982836704576e-08
ENSG00000156535.13,1.7550158001342449
ENSG00000105136.19,8.52993579940799
ENSG00000135423.12,3.4349321042786727
ENSG00000225777.1,-1.0892982836704576e-08
ENSG00000230372.1,-1.0892982836704576e-08
ENSG00000240167.1,-1.0892982836704576e-08
ENSG00000259906.1,-1.0892982836704576e-08
ENSG00000121316.10,5.690070297087479
ENSG00000224153.2,-1.0892982836704576e-08
ENSG00000207252.1,-1.0892982836704576e-08
ENSG00000244259.1,-1.0892982836704576e-08
ENSG00000188280.11,-1.0892982836704576e-08
ENSG00000198856.12,59.30075576841119
ENSG00000229672.2,-1.0892982836704576e-08
ENSG00000251934.1,-1.0892982836704576e-08
ENSG00000175582.19,46.60522093622322
ENSG00000225767.1,-1.0892982836704576e-08
ENSG00000200150.1,-1.0892982836704576e-08
ENSG00000253536.1,-1.0892982836704576e-08
ENSG00000278768.1,8.29004600686089
ENSG00000165215.6,61.76566613621209
ENSG00000226965.1,-1.0892982836704576e-08
ENSG00000207268.1,-1.0892982836704576e-08
ENSG00000104835.14,28.220061452219273
ENSG00000130699.16,6.629998975056893
ENSG00000131019.10,0.15999636271947112
ENSG00000122863.5,9.20006517916109
ENSG00000252181.1,-1.0892982836704576e-08
ENSG00000270120.1,-1.0892982836704576e-08
ENSG00000254952.1,-1.0892982836704576e-08
ENSG00000102038.15,21.36970631189427
ENSG00000267497.1,-1.0892982836704576e-08
ENSG00000189295.13,-1.0892982836704576e-08
ENSG00000233278.1,-1.0892982836704576e-08
ENSG00000225294.1,-1.0892982836704576e-08
ENSG00000141576.14,1.854979924851273
ENSG00000254647.6,0.11499966771337335
ENSG00000255295.1,-1.0892982836704576e-08
ENSG00000242097.1,-1.0892982836704576e-08
ENSG00000276038.1,-1.0892982836704576e-08
ENSG00000279264.1,-1.0892982836704576e-08
ENSG00000266605.1,-1.0892982836704576e-08
ENSG00000104679.10,27.299544484390278
ENSG00000277895.1,0.09999809593774908
ENSG00000207014.1,-1.0892982836704576e-08
ENSG00000234542.1,-1.0892982836704576e-08
ENSG00000233343.1,-1.0892982836704576e-08
ENSG00000271858.5,11.634838967188058
ENSG00000226761.3,-1.0892982836704576e-08
ENSG00000274011.1,-1.0892982836704576e-08
ENSG00000101311.15,4.170067039984415
ENSG00000272988.1,-1.0892982836704576e-08
ENSG00000207343.1,-1.0892982836704576e-08
ENSG00000244921.2,0.02999974159756281
ENSG00000277881.1,-1.0892982836704576e-08
ENSG00000232845.1,-1.0892982836704576e-08
ENSG00000281330.1,-1.0892982836704576e-08
ENSG00000229232.5,-1.0892982836704576e-08
ENSG00000146197.8,1.8949819211716246
ENSG00000232494.1,-1.0892982836704576e-08
ENSG00000229791.1,-1.0892982836704576e-08
ENSG00000204532.6,-1.0892982836704576e-08
ENSG00000255899.1,-1.0892982836704576e-08
ENSG00000173366.11,0.2099978202342263
ENSG00000175727.13,25.11963453928052
ENSG00000181817.5,43.315664490939454
ENSG00000267482.1,-1.0892982836704576e-08
ENSG00000225693.1,0.8600133615173388
ENSG00000167513.8,0.9300194822905676
ENSG00000232287.2,-1.0892982836704576e-08
ENSG00000160716.4,0.04999854862398112
ENSG00000241539.1,-1.0892982836704576e-08
ENSG00000239445.5,0.2399991561447902
ENSG00000227574.2,-1.0892982836704576e-08
ENSG00000224437.2,-1.0892982836704576e-08
ENSG00000231445.1,8.335037059020742
ENSG00000235461.1,-1.0892982836704576e-08
ENSG00000238917.1,2.6599848454004538
ENSG00000133433.10,32.31004900777732
ENSG00000251441.2,0.019999517644104813
ENSG00000264110.1,-1.0892982836704576e-08
ENSG00000257586.1,-1.0892982836704576e-08
ENSG00000182798.10,0.10999757015245684
ENSG00000105695.14,0.2149975104139564
ENSG00000254239.1,-1.0892982836704576e-08
ENSG00000133454.15,0.0899993468124429
ENSG00000200184.1,-1.0892982836704576e-08
ENSG00000224427.1,-1.0892982836704576e-08
ENSG00000233242.2,-1.0892982836704576e-08
ENSG00000121310.16,288.6065002817946
ENSG00000257407.1,-1.0892982836704576e-08
ENSG00000016864.16,52.43949401239922
ENSG00000225932.3,2.8249819551261393
ENSG00000278358.1,-1.0892982836704576e-08
ENSG00000243007.1,0.25000708642683817
ENSG00000270116.1,0.1700037656548274
ENSG00000267617.1,-1.0892982836704576e-08
ENSG00000101347.8,18.25035004048673
ENSG00000276682.1,-1.0892982836704576e-08
ENSG00000197766.7,113.55765548393715
ENSG00000272054.1,0.945005199406503
ENSG00000226113.1,-1.0892982836704576e-08
ENSG00000176510.4,-1.0892982836704576e-08
ENSG00000189037.7,-1.0892982836704576e-08
ENSG00000281921.1,-1.0892982836704576e-08
ENSG00000223714.1,0.0800019247705772
ENSG00000204449.3,-1.0892982836704576e-08
ENSG00000265745.2,-1.0892982836704576e-08
ENSG00000277867.1,0.4400151127009333
ENSG00000207865.1,-1.0892982836704576e-08
ENSG00000216097.3,-1.0892982836704576e-08
ENSG00000265460.6,-1.0892982836704576e-08
ENSG00000280285.1,0.23000564311170585
ENSG00000235445.1,-1.0892982836704576e-08
ENSG00000103415.11,38.484687244559396
ENSG00000260425.1,-1.0892982836704576e-08
ENSG00000152192.7,-1.0892982836704576e-08
ENSG00000272664.1,-1.0892982836704576e-08
ENSG00000266109.1,-1.0892982836704576e-08
ENSG00000265666.1,3.99994396701564
ENSG00000105647.14,20.649453053484365
ENSG00000186117.3,-1.0892982836704576e-08
ENSG00000122877.13,2.6700557833128555
ENSG00000249305.1,-1.0892982836704576e-08
ENSG00000266014.1,-1.0892982836704576e-08
ENSG00000215939.2,-1.0892982836704576e-08
ENSG00000278739.1,-1.0892982836704576e-08
ENSG00000226642.1,-1.0892982836704576e-08
ENSG00000167614.13,2.734970043047361
ENSG00000225683.5,-1.0892982836704576e-08
ENSG00000240002.1,-1.0892982836704576e-08
ENSG00000278095.1,-1.0892982836704576e-08
ENSG00000233892.1,0.6700035063485332
ENSG00000264464.1,-1.0892982836704576e-08
ENSG00000264684.1,-1.0892982836704576e-08
ENSG00000258882.1,-1.0892982836704576e-08
ENSG00000241324.1,-1.0892982836704576e-08
ENSG00000199895.1,-1.0892982836704576e-08
ENSG00000259374.2,0.6149981179895996
ENSG00000259073.1,-1.0892982836704576e-08
ENSG00000226312.7,1.1949959271741992
ENSG00000185041.5,-1.0892982836704576e-08
ENSG00000263590.2,0.019999517644104813
ENSG00000129757.12,27.139964527919382
ENSG00000232857.2,-1.0892982836704576e-08
ENSG00000200332.1,-1.0892982836704576e-08
ENSG00000155189.11,7.279815242812923
ENSG00000104356.10,1.7349867890689645
ENSG00000227374.1,0.0800019247705772
ENSG00000266799.1,-1.0892982836704576e-08
ENSG00000226203.1,-1.0892982836704576e-08
ENSG00000276122.1,0.044999733000962605
ENSG00000173991.5,2.860031444156337
ENSG00000255356.2,-1.0892982836704576e-08
ENSG00000226328.6,5.130074822774727
ENSG00000149557.12,17.749440790614088
ENSG00000164746.13,0.02999974159756281
ENSG00000125445.10,47.82591874972982
ENSG00000233086.7,-1.0892982836704576e-08
ENSG00000205794.4,0.12999648446658976
ENSG00000223873.1,-1.0892982836704576e-08
ENSG00000264705.1,0.019999517644104813
ENSG00000109819.8,2.6050280653794315
ENSG00000261553.5,0.33998968423545123
ENSG00000135372.8,20.7398052220733
ENSG00000176884.14,2.314948754042719
ENSG00000198643.6,10.150051212802367
ENSG00000116096.5,29.825029147215098
ENSG00000243900.3,-1.0892982836704576e-08
ENSG00000125447.16,27.67944893125251
ENSG00000227449.8,2.455027710959472
ENSG00000221670.1,-1.0892982836704576e-08
ENSG00000221170.1,-1.0892982836704576e-08
ENSG00000202473.1,-1.0892982836704576e-08
ENSG00000226786.2,0.2199972005936865
ENSG00000260217.1,-1.0892982836704576e-08
ENSG00000278027.1,-1.0892982836704576e-08
ENSG00000267402.1,-1.0892982836704576e-08
ENSG00000233648.1,-1.0892982836704576e-08
ENSG00000234222.6,0.8900016447412723
ENSG00000241511.1,0.27999181267030204
ENSG00000253395.1,0.08000058793080539
ENSG00000235433.1,-1.0892982836704576e-08
ENSG00000148848.14,0.2599960720976137
ENSG00000248708.1,-1.0892982836704576e-08
ENSG00000241418.1,-1.0892982836704576e-08
ENSG00000227455.2,-1.0892982836704576e-08
ENSG00000129187.14,44.65556629048082
ENSG00000232041.1,-1.0892982836704576e-08
ENSG00000204740.9,0.4700003379150709
ENSG00000207189.1,-1.0892982836704576e-08
ENSG00000166348.17,26.05411371217491
ENSG00000252810.1,-1.0892982836704576e-08
ENSG00000278557.1,-1.0892982836704576e-08
ENSG00000277764.1,-1.0892982836704576e-08
ENSG00000257075.1,-1.0892982836704576e-08
ENSG00000203288.3,1.0900369787029571
ENSG00000083223.17,19.60514465665213
ENSG00000207160.1,-1.0892982836704576e-08
ENSG00000175895.3,5.6200387779085474
ENSG00000207702.1,-1.0892982836704576e-08
ENSG00000234754.1,0.04999854862398112
ENSG00000269848.1,-1.0892982836704576e-08
ENSG00000253381.1,-1.0892982836704576e-08
ENSG00000181780.4,-1.0892982836704576e-08
ENSG00000198746.12,8.360237598364211
ENSG00000278991.1,0.1400032186304042
ENSG00000261959.1,0.09999809593774908
ENSG00000265678.1,3.815052315005553
ENSG00000220793.5,0.564993754448303
ENSG00000102977.13,25.29976346059782
ENSG00000143850.12,13.899795100030499
ENSG00000280857.1,-1.0892982836704576e-08
ENSG00000161270.19,-1.0892982836704576e-08
ENSG00000271454.1,0.019999517644104813
ENSG00000143416.20,82.89899846074877
ENSG00000231565.1,0.0800019247705772
ENSG00000267583.5,0.4250071557757805
ENSG00000215029.8,-1.0892982836704576e-08
ENSG00000281037.1,-1.0892982836704576e-08
ENSG00000233056.2,0.23500239962824804
ENSG00000165972.12,0.02999974159756281
ENSG00000170043.11,102.00144471535471
ENSG00000229379.1,-1.0892982836704576e-08
ENSG00000189013.14,0.0899993468124429
ENSG00000227946.1,5.4399268554818265
ENSG00000233693.1,-1.0892982836704576e-08
ENSG00000178028.13,35.88523929506302
ENSG00000230725.5,0.0400009173779441
ENSG00000269421.1,0.04999854862398112
ENSG00000103569.9,0.4649939929919087
ENSG00000268061.5,1.790030410432712
ENSG00000177511.5,0.009999639102394372
ENSG00000267221.1,1.3799872500586805
ENSG00000048462.10,0.1400032186304042
ENSG00000254398.1,0.09499872137509599
ENSG00000198358.4,-1.0892982836704576e-08
ENSG00000217488.2,-1.0892982836704576e-08
ENSG00000271389.1,-1.0892982836704576e-08
ENSG00000259335.1,0.02999974159756281
ENSG00000256763.1,-1.0892982836704576e-08
ENSG00000280205.1,0.009999639102394372
ENSG00000255433.5,-1.0892982836704576e-08
ENSG00000249786.7,0.4200022941375065
ENSG00000010319.6,3.745001086036767
ENSG00000207924.2,-1.0892982836704576e-08
ENSG00000152683.14,6.3151719982267895
ENSG00000139675.11,5.490118327147484
ENSG00000232054.1,-1.0892982836704576e-08
ENSG00000272489.1,0.1700037656548274
ENSG00000256211.1,-1.0892982836704576e-08
ENSG00000136274.8,4.035078267596712
ENSG00000232539.1,-1.0892982836704576e-08
ENSG00000242590.1,-1.0892982836704576e-08
ENSG00000278694.1,-1.0892982836704576e-08
ENSG00000276015.1,-1.0892982836704576e-08
ENSG00000200622.1,-1.0892982836704576e-08
ENSG00000238424.1,-1.0892982836704576e-08
ENSG00000227000.2,-1.0892982836704576e-08
ENSG00000251061.2,-1.0892982836704576e-08
ENSG00000087365.14,128.46731065043943
ENSG00000200553.1,-1.0892982836704576e-08
ENSG00000273994.1,-1.0892982836704576e-08
ENSG00000172469.14,3.03494588620258
ENSG00000112078.13,15.360000504444589
ENSG00000148300.11,16.22517031687557
ENSG00000172732.11,55.04847359097326
ENSG00000231765.1,-1.0892982836704576e-08
ENSG00000198522.13,18.8648150779106
ENSG00000187821.8,-1.0892982836704576e-08
ENSG00000242836.1,-1.0892982836704576e-08
ENSG00000198146.4,5.039965218088309
ENSG00000206731.1,-1.0892982836704576e-08
ENSG00000199440.1,-1.0892982836704576e-08
ENSG00000134369.15,5.920172753903772
ENSG00000237961.4,-1.0892982836704576e-08
ENSG00000239205.1,-1.0892982836704576e-08
ENSG00000236253.7,-1.0892982836704576e-08
ENSG00000280138.1,0.695013466849985
ENSG00000200763.1,-1.0892982836704576e-08
ENSG00000241162.3,-1.0892982836704576e-08
ENSG00000144802.11,17.19498742663712
ENSG00000198520.10,5.445009469774838
ENSG00000228559.1,0.06000198504851404
ENSG00000250584.2,-1.0892982836704576e-08
ENSG00000128000.15,5.640005148163999
ENSG00000253708.1,-1.0892982836704576e-08
ENSG00000268858.2,4.590070617524221
ENSG00000122872.8,-1.0892982836704576e-08
ENSG00000201179.1,-1.0892982836704576e-08
ENSG00000100629.16,1.4700367455870222
ENSG00000278004.1,-1.0892982836704576e-08
ENSG00000164164.15,9.495199176998444
ENSG00000114331.12,7.4400451427263405
ENSG00000263786.1,0.0800019247705772
ENSG00000280330.1,0.10999757015245684
ENSG00000258088.1,-1.0892982836704576e-08
ENSG00000143994.13,2.0899607782799814
ENSG00000201165.1,-1.0892982836704576e-08
ENSG00000185792.9,0.08500063579151004
ENSG00000236243.2,-1.0892982836704576e-08
ENSG00000198258.10,352.9567287003521
ENSG00000165917.9,0.1700037656548274
ENSG00000261435.1,-1.0892982836704576e-08
ENSG00000005007.12,45.484981223403985
ENSG00000168143.8,1.2800262155482685
ENSG00000278938.1,0.0700018290491679
ENSG00000239953.3,-1.0892982836704576e-08
ENSG00000006459.10,4.230050852863282
ENSG00000253887.1,-1.0892982836704576e-08
